Time Period,Therapy Area,Geography Location,Hospital Type,Hospital Name,Manufacturer,Product Name,Patient Age,Patient Gender,Claims volume,Patient Count,HCP Count
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Abbott,TactiCath,19 - 35 years,Female,569,501,235
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Abbott,TactiCath,19 - 35 years,Female,555,501,178
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Abbott,TactiFlex,19 - 35 years,Female,102,84,11
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Abbott,TactiFlex,19 - 35 years,Female,107,84,13
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Abbott,TactiFlex,19 - 35 years,Female,106,82,12
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Abbott,TactiFlex,19 - 35 years,Female,111,86,16
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Abbott,TactiFlex,19 - 35 years,Female,111,79,12
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Abbott,TactiFlex,19 - 35 years,Female,108,81,18
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Abbott,TactiFlex,19 - 35 years,Female,107,80,17
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Abbott,TactiFlex,19 - 35 years,Female,117,82,19
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Abbott,TactiFlex,19 - 35 years,Female,102,81,17
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Abbott,TactiFlex,19 - 35 years,Female,119,79,19
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Abbott,TactiFlex,19 - 35 years,Female,111,86,10
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Abbott,TactiFlex,19 - 35 years,Female,104,86,10
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Abbott,TactiFlex,19 - 35 years,Female,115,84,18
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Abbott,TactiFlex,19 - 35 years,Female,117,89,10
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Abbott,TactiFlex,19 - 35 years,Female,109,79,14
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Abbott,TactiFlex,19 - 35 years,Female,104,83,12
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Biosense,Thermocool,19 - 35 years,Female,1314,858,467
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Biosense,Thermocool,19 - 35 years,Female,1341,865,415
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Biosense,Thermocool,19 - 35 years,Female,999,850,455
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Biosense,Thermocool,19 - 35 years,Female,1127,800,427
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Biosense,Thermocool,19 - 35 years,Female,1050,870,511
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Biosense,Thermocool,19 - 35 years,Female,1218,869,463
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Biosense,Thermocool,19 - 35 years,Female,1074,854,413
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Biosense,Thermocool,19 - 35 years,Female,1022,885,460
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Biosense,Thermocool,19 - 35 years,Female,1332,797,491
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Biosense,Thermocool,19 - 35 years,Female,1175,795,433
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Biosense,Thermocool,19 - 35 years,Female,1345,887,405
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Biosense,Thermocool,19 - 35 years,Female,1301,887,504
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Biosense,Thermocool,19 - 35 years,Female,1204,873,483
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Biosense,Thermocool,19 - 35 years,Female,1162,852,485
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Biosense,Thermocool,19 - 35 years,Female,1147,798,499
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Biosense,Thermocool,19 - 35 years,Female,1360,883,414
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Biosense,Navistar,19 - 35 years,Female,194,100,112
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Biosense,Navistar,19 - 35 years,Female,179,106,102
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Biosense,Navistar,19 - 35 years,Female,184,110,107
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Biosense,Navistar,19 - 35 years,Female,189,99,112
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Biosense,Navistar,19 - 35 years,Female,200,109,101
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Biosense,Navistar,19 - 35 years,Female,216,102,116
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Biosense,Navistar,19 - 35 years,Female,201,102,116
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Biosense,Navistar,19 - 35 years,Female,186,106,107
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Biosense,Navistar,19 - 35 years,Female,197,113,117
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Biosense,Navistar,19 - 35 years,Female,196,99,112
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Biosense,Navistar,19 - 35 years,Female,179,119,103
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Biosense,Navistar,19 - 35 years,Female,216,106,101
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Biosense,Navistar,19 - 35 years,Female,209,101,116
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Biosense,Navistar,19 - 35 years,Female,189,111,105
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Biosense,Navistar,19 - 35 years,Female,202,117,115
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Biosense,Navistar,19 - 35 years,Female,186,115,109
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,BSC,Blazer Prime,19 - 35 years,Female,106,87,20
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,BSC,Blazer Prime,19 - 35 years,Female,111,88,12
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,BSC,Blazer Prime,19 - 35 years,Female,110,83,15
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,BSC,Blazer Prime,19 - 35 years,Female,109,82,13
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,BSC,Blazer Prime,19 - 35 years,Female,111,81,17
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,BSC,Blazer Prime,19 - 35 years,Female,103,87,20
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,BSC,Blazer Prime,19 - 35 years,Female,109,82,19
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,BSC,Blazer Prime,19 - 35 years,Female,110,84,11
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,BSC,Blazer Prime,19 - 35 years,Female,111,81,13
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,BSC,Blazer Prime,19 - 35 years,Female,104,84,17
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,BSC,Blazer Prime,19 - 35 years,Female,99,83,14
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,BSC,Blazer Prime,19 - 35 years,Female,106,81,17
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,BSC,Blazer Prime,19 - 35 years,Female,112,86,18
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,BSC,Blazer Prime,19 - 35 years,Female,102,79,12
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,BSC,Blazer Prime,19 - 35 years,Female,110,82,10
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,BSC,Blazer Prime,19 - 35 years,Female,106,88,17
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,BSC,Intellanav,19 - 35 years,Female,416,182,102
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,BSC,Intellanav,19 - 35 years,Female,367,153,107
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,BSC,Intellanav,19 - 35 years,Female,385,167,116
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,BSC,Intellanav,19 - 35 years,Female,331,142,136
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,BSC,Intellanav,19 - 35 years,Female,297,119,99
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,BSC,Intellanav,19 - 35 years,Female,391,184,123
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,BSC,Intellanav,19 - 35 years,Female,346,167,99
Apr-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,BSC,Intellanav,19 - 35 years,Female,414,144,122
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,BSC,Intellanav,19 - 35 years,Female,350,170,103
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,BSC,Intellanav,19 - 35 years,Female,348,128,139
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,BSC,Intellanav,19 - 35 years,Female,372,174,117
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,BSC,Intellanav,19 - 35 years,Female,406,176,105
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,BSC,Intellanav,19 - 35 years,Female,398,136,101
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,BSC,Intellanav,19 - 35 years,Female,399,156,122
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,BSC,Intellanav,19 - 35 years,Female,317,120,119
Apr-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,BSC,Intellanav,19 - 35 years,Female,415,173,100
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Abbott,TactiCath,19 - 35 years,Female,515,547,208
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Abbott,TactiCath,19 - 35 years,Female,555,448,193
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Abbott,TactiCath,19 - 35 years,Female,544,470,173
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Abbott,TactiCath,19 - 35 years,Female,540,465,182
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Abbott,TactiCath,19 - 35 years,Female,548,473,152
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Abbott,TactiCath,19 - 35 years,Female,605,512,229
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Abbott,TactiCath,19 - 35 years,Female,508,549,181
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Abbott,TactiCath,19 - 35 years,Female,589,481,205
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Abbott,TactiCath,19 - 35 years,Female,610,438,204
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Abbott,TactiCath,19 - 35 years,Female,679,455,184
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Abbott,TactiCath,19 - 35 years,Female,510,540,222
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Abbott,TactiCath,19 - 35 years,Female,583,460,184
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Abbott,TactiCath,19 - 35 years,Female,546,528,248
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Abbott,TactiCath,19 - 35 years,Female,542,521,210
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Abbott,TactiCath,19 - 35 years,Female,577,509,239
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Abbott,TactiCath,19 - 35 years,Female,563,509,181
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Abbott,TactiFlex,19 - 35 years,Female,104,86,11
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Abbott,TactiFlex,19 - 35 years,Female,109,86,13
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Abbott,TactiFlex,19 - 35 years,Female,108,84,12
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Abbott,TactiFlex,19 - 35 years,Female,113,88,16
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Abbott,TactiFlex,19 - 35 years,Female,113,81,12
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Abbott,TactiFlex,19 - 35 years,Female,110,83,18
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Abbott,TactiFlex,19 - 35 years,Female,109,82,17
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Abbott,TactiFlex,19 - 35 years,Female,119,84,19
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Abbott,TactiFlex,19 - 35 years,Female,104,83,17
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Abbott,TactiFlex,19 - 35 years,Female,121,81,19
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Abbott,TactiFlex,19 - 35 years,Female,113,88,10
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Abbott,TactiFlex,19 - 35 years,Female,106,88,10
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Abbott,TactiFlex,19 - 35 years,Female,117,86,18
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Abbott,TactiFlex,19 - 35 years,Female,119,91,10
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Abbott,TactiFlex,19 - 35 years,Female,111,81,14
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Abbott,TactiFlex,19 - 35 years,Female,106,85,12
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Biosense,Thermocool,19 - 35 years,Female,1334,871,474
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Biosense,Thermocool,19 - 35 years,Female,1361,878,421
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Biosense,Thermocool,19 - 35 years,Female,1014,863,462
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Biosense,Thermocool,19 - 35 years,Female,1144,812,434
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Biosense,Thermocool,19 - 35 years,Female,1066,884,519
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Biosense,Thermocool,19 - 35 years,Female,1237,883,470
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Biosense,Thermocool,19 - 35 years,Female,1091,867,419
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Biosense,Thermocool,19 - 35 years,Female,1038,899,467
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Biosense,Thermocool,19 - 35 years,Female,1352,809,499
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Biosense,Thermocool,19 - 35 years,Female,1193,807,440
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Biosense,Thermocool,19 - 35 years,Female,1365,901,411
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Biosense,Thermocool,19 - 35 years,Female,1321,901,512
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Biosense,Thermocool,19 - 35 years,Female,1222,887,491
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Biosense,Thermocool,19 - 35 years,Female,1179,865,493
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Biosense,Thermocool,19 - 35 years,Female,1164,810,507
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Biosense,Thermocool,19 - 35 years,Female,1380,897,420
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Biosense,Navistar,19 - 35 years,Female,197,102,114
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Biosense,Navistar,19 - 35 years,Female,182,108,104
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Biosense,Navistar,19 - 35 years,Female,187,112,109
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,Biosense,Navistar,19 - 35 years,Female,192,101,114
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,Biosense,Navistar,19 - 35 years,Female,203,111,103
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,Biosense,Navistar,19 - 35 years,Female,219,104,118
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,Biosense,Navistar,19 - 35 years,Female,204,104,118
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,Biosense,Navistar,19 - 35 years,Female,189,108,109
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,Biosense,Navistar,19 - 35 years,Female,200,115,119
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,Biosense,Navistar,19 - 35 years,Female,199,101,114
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,Biosense,Navistar,19 - 35 years,Female,182,121,105
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,Biosense,Navistar,19 - 35 years,Female,219,108,103
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,Biosense,Navistar,19 - 35 years,Female,212,103,118
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,Biosense,Navistar,19 - 35 years,Female,192,113,107
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,Biosense,Navistar,19 - 35 years,Female,205,119,117
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,Biosense,Navistar,19 - 35 years,Female,189,117,111
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,BSC,Blazer Prime,19 - 35 years,Female,108,89,20
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,BSC,Blazer Prime,19 - 35 years,Female,113,90,12
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,BSC,Blazer Prime,19 - 35 years,Female,112,85,15
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,BSC,Blazer Prime,19 - 35 years,Female,111,84,13
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,BSC,Blazer Prime,19 - 35 years,Female,113,83,17
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,BSC,Blazer Prime,19 - 35 years,Female,105,89,20
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,BSC,Blazer Prime,19 - 35 years,Female,111,84,19
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,BSC,Blazer Prime,19 - 35 years,Female,112,86,11
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,BSC,Blazer Prime,19 - 35 years,Female,113,83,13
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,BSC,Blazer Prime,19 - 35 years,Female,106,86,17
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,BSC,Blazer Prime,19 - 35 years,Female,101,85,14
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,BSC,Blazer Prime,19 - 35 years,Female,108,83,17
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,BSC,Blazer Prime,19 - 35 years,Female,114,88,18
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,BSC,Blazer Prime,19 - 35 years,Female,104,81,12
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,BSC,Blazer Prime,19 - 35 years,Female,112,84,10
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,BSC,Blazer Prime,19 - 35 years,Female,108,90,17
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,BSC,Intellanav,19 - 35 years,Female,422,185,104
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,BSC,Intellanav,19 - 35 years,Female,372,155,109
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,BSC,Intellanav,19 - 35 years,Female,391,169,118
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 4,BSC,Intellanav,19 - 35 years,Female,336,144,138
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 5,BSC,Intellanav,19 - 35 years,Female,302,121,101
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 6,BSC,Intellanav,19 - 35 years,Female,397,187,125
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 7,BSC,Intellanav,19 - 35 years,Female,351,169,101
May-23,Cardiac Ablation,North,Hospital Category 1,Hospital 8,BSC,Intellanav,19 - 35 years,Female,420,146,124
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 9,BSC,Intellanav,19 - 35 years,Female,355,172,105
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 10,BSC,Intellanav,19 - 35 years,Female,353,130,141
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 11,BSC,Intellanav,19 - 35 years,Female,378,177,119
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 12,BSC,Intellanav,19 - 35 years,Female,412,179,107
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 13,BSC,Intellanav,19 - 35 years,Female,404,138,103
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 14,BSC,Intellanav,19 - 35 years,Female,405,158,124
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 15,BSC,Intellanav,19 - 35 years,Female,322,122,121
May-23,Cardiac Ablation,North,Hospital Category 2,Hospital 16,BSC,Intellanav,19 - 35 years,Female,421,175,102
Jun-23,Cardiac Ablation,North,Hospital Category 1,Hospital 1,Abbott,TactiCath,19 - 35 years,Female,509,540,206
Jun-23,Cardiac Ablation,North,Hospital Category 1,Hospital 2,Abbott,TactiCath,19 - 35 years,Female,548,442,191
Jun-23,Cardiac Ablation,North,Hospital Category 1,Hospital 3,Abbott,TactiCath,19 - 35 years,Female,537,464,171
